id,restaurantId,name,image,rating,url,category,price,location,createdAt,updatedAt
1,wgrAAhqvYo0NwAECQE2uGA,"Osti Matti",https://s3-media3.fl.yelpcdn.com/bphoto/Z-1DEQgo5Kk4PvJqxNyl9w/o.jpg,5,https://www.yelp.com/biz/osti-matti-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Trattorie,€€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
2,yU-D6tGESDRU_kFoG3GzaQ,"Osteria del Cavaliere",https://s3-media4.fl.yelpcdn.com/bphoto/UalNN1wkm440R7R7zoZm5A/o.jpg,5,https://www.yelp.com/biz/osteria-del-cavaliere-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
3,hYVyUPdAP0qOBSz-K8cQXQ,"Trattoria-Vineria l'Idillio",https://s3-media2.fl.yelpcdn.com/bphoto/50xZuhJ_nid5zatBxkcg2w/o.jpg,5,https://www.yelp.com/biz/trattoria-vineria-l-idillio-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
4,nNs7yrLexzpmWWgl_WBd8w,Scaramouche,https://s3-media3.fl.yelpcdn.com/bphoto/bDdcdcS-UvHEm43yDDJn2g/o.jpg,5,https://www.yelp.com/biz/scaramouche-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
5,alzlKGqlBbfz3-U1dJfIJg,"Sapori e Delizie",https://s3-media3.fl.yelpcdn.com/bphoto/ymd8t2XpydjOQm-65UEbRQ/o.jpg,5,https://www.yelp.com/biz/sapori-e-delizie-roma-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
6,nZuGmOA43r2ApPObVZJAqQ,"Mamma Angela's Trattoria",https://s3-media3.fl.yelpcdn.com/bphoto/G6y4QLZ4blPG8O7wUHyFQA/o.jpg,4,https://www.yelp.com/biz/mamma-angelas-trattoria-roma-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Trattorie,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
7,03LogZe3jrqeMLEGROguiA,"Hostaria Antica Roma",https://s3-media4.fl.yelpcdn.com/bphoto/f3SavUQY-sgEn4nEK8u4UA/o.jpg,5,https://www.yelp.com/biz/hostaria-antica-roma-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Roman,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
8,vwQT9h4iKXEMQ0biHiJpIQ,"Arturo all'Antica Aurelia",https://s3-media4.fl.yelpcdn.com/bphoto/vraS5zSttpYayyrM0uihvg/o.jpg,5,https://www.yelp.com/biz/arturo-allantica-aurelia-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
9,4pTdWfZg5cit-R_GvTWenQ,"Su e Giu Cucina Romana",https://s3-media4.fl.yelpcdn.com/bphoto/fV5NSvAY8astvHa1HwvRyw/o.jpg,5,https://www.yelp.com/biz/su-e-giu-cucina-romana-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
10,lenzYIvN2Dk06boef6dfgg,"Osteria Quarantaquattro",https://s3-media2.fl.yelpcdn.com/bphoto/SEfcfbKgCyzP2bnguNOzvQ/o.jpg,5,https://www.yelp.com/biz/osteria-quarantaquattro-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
11,T4X2RiLvZDcmsBH6cxd7dg,"I Magnifici",https://s3-media3.fl.yelpcdn.com/bphoto/ja4JVboW0D1p82w3eKrfzQ/o.jpg,5,https://www.yelp.com/biz/i-magnifici-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
12,pchaUAq4O6JD4LX8Qv2X3A,"I Clementini",https://s3-media2.fl.yelpcdn.com/bphoto/tjwWyLZR0TYqj7ysHoLSGw/o.jpg,4,https://www.yelp.com/biz/i-clementini-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Roman,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
13,goEtPR_LUJ3B4fLK_PohYQ,"Ancora Betto e Mary",https://s3-media1.fl.yelpcdn.com/bphoto/ZSE5yc8w2vB0kac8Z5eBPw/o.jpg,5,https://www.yelp.com/biz/ancora-betto-e-mary-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Roman,€€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
14,Gedwawjli9J8xz-HBttP3w,"Hostaria La Botticella",https://s3-media2.fl.yelpcdn.com/bphoto/pqTCuj7-x432u0JU6kyHdw/o.jpg,5,https://www.yelp.com/biz/hostaria-la-botticella-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Roman,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
15,MyZDumiV4-HA8EQxw9z7XA,"La Tavernetta 48",https://s3-media1.fl.yelpcdn.com/bphoto/j3I5JGjqwIjapbzsg-XCWg/o.jpg,5,https://www.yelp.com/biz/la-tavernetta-48-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
16,USo4XWhi2NihR19wRbEYGA,"Osteria Da Fortunata",https://s3-media1.fl.yelpcdn.com/bphoto/NJ3WgHJ5Xqq9NxYvFs6pRQ/o.jpg,4,https://www.yelp.com/biz/osteria-da-fortunata-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Roman,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
17,p2LvL-iayqLxNZGu15HLHA,"Piccolo Buco",https://s3-media2.fl.yelpcdn.com/bphoto/wqQ6wjsFwTLx-_q95mGbvg/o.jpg,5,https://www.yelp.com/biz/piccolo-buco-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
18,CUtvD9xZr-1AtJPUVWKvHQ,"La Vecchia Locanda",https://s3-media2.fl.yelpcdn.com/bphoto/EAKaJEzIidGaWv4A-0lKBg/o.jpg,5,https://www.yelp.com/biz/la-vecchia-locanda-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
19,-i5sf6JOXkYY6BhtO2EMMw,"Cantina dei Papi",https://s3-media2.fl.yelpcdn.com/bphoto/bxeMpGLXjcdThYmD-pjeGw/o.jpg,5,https://www.yelp.com/biz/cantina-dei-papi-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Wine Bars",€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
20,cbqwgjH_BqveAeGhhaCBMg,L'Isola,https://s3-media3.fl.yelpcdn.com/bphoto/4W4dTR1KBQKwz5DqakpKIw/o.jpg,5,https://www.yelp.com/biz/l-isola-roma?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,€€€,Rome,"2020-12-17 04:48:17","2020-12-17 04:48:17"
21,fe4EX7PQEFUMf3LBqsmLtw,"Salsamenteria di Parma",https://s3-media1.fl.yelpcdn.com/bphoto/uBG2sW6YAIoX3Fyfurd76Q/o.jpg,5,https://www.yelp.com/biz/salsamenteria-di-parma-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Emilian,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
22,mqzM5wkhYKcPU773KT-x5A,"Settembrini 18",https://s3-media2.fl.yelpcdn.com/bphoto/Yoc_1xNT3attRsJMjsF1Kg/o.jpg,5,https://www.yelp.com/biz/settembrini-18-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
23,_KX-bRdnojV-ozQPt4_51w,"Da Oscar",https://s3-media1.fl.yelpcdn.com/bphoto/rfQsZg6XcCFU9ijUKKY18Q/o.jpg,5,https://www.yelp.com/biz/da-oscar-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Barbeque,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
24,GyilsXEoEw6V9tmV70ZvoA,Risoelatte,https://s3-media4.fl.yelpcdn.com/bphoto/yGS60Diwb6eTQtDHkt5Wlg/o.jpg,5,https://www.yelp.com/biz/risoelatte-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
25,LdsJNzzurNA1hnHnmahdRQ,Miscusi,https://s3-media2.fl.yelpcdn.com/bphoto/xTK_Dy_IMXfBbirqbOD6lA/o.jpg,5,https://www.yelp.com/biz/miscusi-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
26,dIpFCJbw4ZPk_KgEk2Dung,Tartufotto,https://s3-media3.fl.yelpcdn.com/bphoto/iXgFMIFF8-npIuI6D9ly5A/o.jpg,5,https://www.yelp.com/biz/tartufotto-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
27,mmsfdsAJdKkZEr3ibI6SEA,"Trattoria Milanese",https://s3-media2.fl.yelpcdn.com/bphoto/iXbVVfzBSyBMvZn_kXt4Eg/o.jpg,5,https://www.yelp.com/biz/trattoria-milanese-milano-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Lumbard,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
28,fm-rTWRG21705mEsZHCqzw,Galleria,https://s3-media1.fl.yelpcdn.com/bphoto/FK_2qNUenJCzLz-Qy-gnZQ/o.jpg,4,https://www.yelp.com/biz/galleria-milano-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
29,4nWJekbJmgz325vml-KHPw,"Burger Wave",https://s3-media4.fl.yelpcdn.com/bphoto/aUPcyTt6rplyb9L7i61Ctg/o.jpg,4,https://www.yelp.com/biz/burger-wave-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Burgers,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
30,DILLC1aLoY5hjPDU3mA4og,"Nerino Dieci",https://s3-media4.fl.yelpcdn.com/bphoto/PK2Te05s5Bw6-Bntax6kgg/o.jpg,5,https://www.yelp.com/biz/nerino-dieci-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
31,QpK3arHCMISUd8HCUsuAFw,"Papà Francesco",https://s3-media1.fl.yelpcdn.com/bphoto/GB-cpptuat80sMx0w47JUg/o.jpg,4,https://www.yelp.com/biz/pap%C3%A0-francesco-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Gluten-Free,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
32,_21kDwKSCpmKefwlhzssfQ,Seta,https://s3-media4.fl.yelpcdn.com/bphoto/OA7S1nWWsxYmWjLnfuneSw/o.jpg,5,https://www.yelp.com/biz/seta-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
33,PVvJs9SFnd1qfftDMowW6g,"AL Conte Ugolino",https://s3-media4.fl.yelpcdn.com/bphoto/QISyl1GMs9d2I1dCCzGgjw/o.jpg,5,https://www.yelp.com/biz/al-conte-ugolino-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
34,PxfC9gRVEKueR-d5E1KevQ,"Pasta Fresca da Giovanni",https://s3-media2.fl.yelpcdn.com/bphoto/hP_mTq5JKDST7x3g505q3Q/o.jpg,5,https://www.yelp.com/biz/pasta-fresca-da-giovanni-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,NULL,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
35,W-ppC_TEH93Jar5u5K2htQ,Nabucco,https://s3-media2.fl.yelpcdn.com/bphoto/xlrj-SwLH-79NBz_VzqeHg/o.jpg,4,https://www.yelp.com/biz/nabucco-milano-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
36,NgPEEmE8036S2Leehkp4Rg,"Armani Nobu",https://s3-media4.fl.yelpcdn.com/bphoto/_w7LiFZG9-7sd5LPJGkBHg/o.jpg,4,https://www.yelp.com/biz/armani-nobu-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Asian Fusion",€€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
37,5d-qsnfAHMPxwjOBtUKbrA,"Osteria Brunello",https://s3-media3.fl.yelpcdn.com/bphoto/7n1OZ2tRuvCeKaaN8AzXng/o.jpg,5,https://www.yelp.com/biz/osteria-brunello-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tuscan,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
38,DxgcES-gFf3jFQ9OxYRI4A,Piz,https://s3-media1.fl.yelpcdn.com/bphoto/UkWcllFmtC9ONOGXtydq3w/o.jpg,5,https://www.yelp.com/biz/piz-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Pizza,€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
39,KCRHk6KGvvdOd26XVYiAEQ,"La Ravioleria Sarpi",https://s3-media4.fl.yelpcdn.com/bphoto/8yQi9aEb1cSnR6MRg41wOw/o.jpg,4,https://www.yelp.com/biz/la-ravioleria-sarpi-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Dim Sum",€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
40,m2rw8EhUwGD--r3GRQZLkA,Ribot,https://s3-media3.fl.yelpcdn.com/bphoto/S1OQ7CPInG1u2etlrFbiWw/o.jpg,5,https://www.yelp.com/biz/ribot-milano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,€€€,Milan,"2020-12-17 04:48:18","2020-12-17 04:48:18"
41,E9lo7rnsIojgVvqttxETIQ,"USS Nemo Restaurant",https://s3-media3.fl.yelpcdn.com/bphoto/esdJCG8zV6G1xHIwNz9Cfw/o.jpg,5,https://www.yelp.com/biz/uss-nemo-restaurant-naples-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Asian Fusion",$$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
42,8xNAJjLE8c-aeeIcn1Tw7Q,"Jimmy P's Charred - Naples",https://s3-media3.fl.yelpcdn.com/bphoto/O_ynWGRJgaK7yyiEh0Y_jA/o.jpg,5,https://www.yelp.com/biz/jimmy-ps-charred-naples-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Steakhouses,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
43,hYBMpmvlleSTtpVBjB4EuA,"Lemongrass Vietnamese Bistro",https://s3-media4.fl.yelpcdn.com/bphoto/0MU2o2AQn5KQidgf8Tpk8w/o.jpg,4,https://www.yelp.com/biz/lemongrass-vietnamese-bistro-naples-5?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Vietnamese,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
44,UkquAa_v8OY5jD6YAuQ4xw,"The Turtle Club Restaurant",https://s3-media2.fl.yelpcdn.com/bphoto/rZ3CbXk5rHD9v649paloag/o.jpg,4,https://www.yelp.com/biz/the-turtle-club-restaurant-naples-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,$$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
45,84uaVKVWYkhPa7eF8lr-PQ,"Grouper & Chips",https://s3-media1.fl.yelpcdn.com/bphoto/uoMPsKHuZGWvBUhlJRbTQQ/o.jpg,5,https://www.yelp.com/biz/grouper-and-chips-naples-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
46,h-fVI1_khegsHu11TdL6GA,"Industry Beer and Barbeque",https://s3-media1.fl.yelpcdn.com/bphoto/P-Kx9bVLxo9xcPCaNXgjHQ/o.jpg,5,https://www.yelp.com/biz/industry-beer-and-barbeque-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Barbeque,NULL,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
47,RIa-0V1srmgpEjmz1JBS3A,"Vourla Mediterranean Cafe & Grill",https://s3-media2.fl.yelpcdn.com/bphoto/UlZFNGILD2ABMfuBU12HMg/o.jpg,5,https://www.yelp.com/biz/vourla-mediterranean-cafe-and-grill-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
48,E0Oj9pwz4YKqPzisZ-BVaw,"Trattoria Mangia",https://s3-media4.fl.yelpcdn.com/bphoto/zN6TbbMknvbEAksmJTi3bQ/o.jpg,5,https://www.yelp.com/biz/trattoria-mangia-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
49,UGzgD0oZV7MmRCQLdNqcfw,"Seoul Korean Restaurant",https://s3-media2.fl.yelpcdn.com/bphoto/rxAZw9FEmUoWmNW_ETUorA/o.jpg,5,https://www.yelp.com/biz/seoul-korean-restaurant-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Korean,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
50,Ph6e-ku9LVD_Ze0NfwVgng,"Taqueria San Julian",https://s3-media3.fl.yelpcdn.com/bphoto/8N14pb6JOnUlN7IZP9pYAQ/o.jpg,5,https://www.yelp.com/biz/taqueria-san-julian-naples-6?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mexican,$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
51,wewePoKO592gcnwZn52OFg,"Turco Taco",https://s3-media2.fl.yelpcdn.com/bphoto/hkKTEx5BmbvY8rMEI3sCGA/o.jpg,5,https://www.yelp.com/biz/turco-taco-naples-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Tacos,NULL,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
52,hU88_E966NisZ6E1llXicg,"Caffe dell'Amore",https://s3-media1.fl.yelpcdn.com/bphoto/_pzdTyLLCgrpGxAhIlmnZg/o.jpg,5,https://www.yelp.com/biz/caffe-dellamore-naples-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,$$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
53,J6M0vOm9Sz2sLMsd6kU2ZQ,Mediterrano,https://s3-media3.fl.yelpcdn.com/bphoto/4Myt8b13U7OpdRdCJNuEfQ/o.jpg,5,https://www.yelp.com/biz/mediterrano-naples-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Mediterranean,$$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
54,m4ImVW8f6Ut5YCaSsgTcfw,"The Bay House",https://s3-media3.fl.yelpcdn.com/bphoto/1_LWUAeu82qA3-jAHcPDWA/o.jpg,4,https://www.yelp.com/biz/the-bay-house-naples-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Seafood,$$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
55,6AVFw4Z58Mp5tX15xaX1ag,"Parmesan Pete's Italian Kitchen",https://s3-media1.fl.yelpcdn.com/bphoto/bOaIrUaeyP_rHo5gHXC5_A/o.jpg,5,https://www.yelp.com/biz/parmesan-petes-italian-kitchen-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
56,sevy4rdXcRXIompbFz210w,"Captain & Krewe Seafood Market and Raw Bar",https://s3-media4.fl.yelpcdn.com/bphoto/ZEZNV5pqz8h4aqiZ0pwIWw/o.jpg,5,https://www.yelp.com/biz/captain-and-krewe-seafood-market-and-raw-bar-naples-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Seafood Markets",$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
57,h5dWRSF3f_suOD1Z37hzvA,"M Waterfront Grille",https://s3-media4.fl.yelpcdn.com/bphoto/SN6HwA3c5LlsijXhg7TAGg/o.jpg,4,https://www.yelp.com/biz/m-waterfront-grille-naples?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"American (New)",$$$,Naples,"2020-12-17 04:48:20","2020-12-17 04:48:20"
